Channel Title,Channel Username,ID,Message,Date,Media Path,Tokens
EthioBrand,@ethio_brand_collection,5801,"Chelsea 04 half boots leather
Size 3940414243
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-11 09:00:39+00:00,photos\@ethio_brand_collection_5801.jpg,"['Chelsea', '04', 'half', 'boots', 'leather', 'Size', '3940414243', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5800,"Skechers lace Out Door
Size 4041424344
Price 3500 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-11 06:00:37+00:00,photos\@ethio_brand_collection_5800.jpg,"['Skechers', 'lace', 'Out', 'Door', 'Size', '4041424344', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5799,"Reebok RC 85
Size 40414243
Price 3100 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-10 09:00:38+00:00,photos\@ethio_brand_collection_5799.jpg,"['Reebok', 'RC', '85', 'Size', '40414243', 'Price', '3100', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5798,"Piclse loafers leather
Size 394041424344
Price 3900 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-10 06:00:11+00:00,photos\@ethio_brand_collection_5798.jpg,"['Piclse', 'loafers', 'leather', 'Size', '394041424344', 'Price', '3900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5797,"Chelsea 05 half boots leather
Size 3940414243
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-09 10:01:58+00:00,photos\@ethio_brand_collection_5797.jpg,"['Chelsea', '05', 'half', 'boots', 'leather', 'Size', '3940414243', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5796,"All star leather high 
Size 40414243
Price 3200 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-09 06:00:47+00:00,photos\@ethio_brand_collection_5796.jpg,"['All', 'star', 'leather', 'high', 'Size', '40414243', 'Price', '3200', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5795,"Goupu leather comfort
Size 394041424344
Price 3500 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-08 10:00:06+00:00,photos\@ethio_brand_collection_5795.jpg,"['Goupu', 'leather', 'comfort', 'Size', '394041424344', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5794,"Puma 180 trainer
Size 4041424344
Price 3600 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-08 07:03:15+00:00,photos\@ethio_brand_collection_5794.jpg,"['Puma', '180', 'trainer', 'Size', '4041424344', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5793,"Jordan 1 high
Size 4041434445
Price 3300 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-07 09:26:27+00:00,photos\@ethio_brand_collection_5793.jpg,"['Jordan', '1', 'high', 'Size', '4041434445', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5792," ehude huleeme kefete nane 

Goupu comfort sneaker 
Size 394041424344
Price 3300 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                     EthioBrand ",2024-10-06 06:06:06+00:00,photos\@ethio_brand_collection_5792.jpg,"['ehude', 'huleeme', 'kefete', 'nane', 'Goupu', 'comfort', 'sneaker', 'Size', '394041424344', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5791,"zaaree kefete nane

Nike Air Max Burbuja 
Size 40414243
Price 3400 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                     EthioBrand ",2024-10-05 09:43:48+00:00,photos\@ethio_brand_collection_5791.jpg,"['zaaree', 'kefete', 'nane', 'Nike', 'Air', 'Max', 'Burbuja', 'Size', '40414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5790,"Puma CA pro classic
Size 40414243
Price 3400 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-04 09:00:30+00:00,photos\@ethio_brand_collection_5790.jpg,"['Puma', 'CA', 'pro', 'classic', 'Size', '40414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5789,"Goupu lace comfort
Size 394041424344
Price 3500 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-04 06:00:11+00:00,photos\@ethio_brand_collection_5789.jpg,"['Goupu', 'lace', 'comfort', 'Size', '394041424344', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5788,"Chelsea 05 half boots leather
Size 3940414243
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-03 09:00:06+00:00,photos\@ethio_brand_collection_5788.jpg,"['Chelsea', '05', 'half', 'boots', 'leather', 'Size', '3940414243', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5787,"Skechers AF 02
size 40414243
Price 3000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-03 06:39:21+00:00,photos\@ethio_brand_collection_5787.jpg,"['Skechers', 'AF', '02', 'size', '40414243', 'Price', '3000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5786,"Chelsea 04 half boots leather
Size 3940414243
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-02 09:00:47+00:00,photos\@ethio_brand_collection_5786.jpg,"['Chelsea', '04', 'half', 'boots', 'leather', 'Size', '3940414243', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5785,"Puma 180 trainer
Size 4041424344
Price 3600 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-02 06:00:14+00:00,photos\@ethio_brand_collection_5785.jpg,"['Puma', '180', 'trainer', 'Size', '4041424344', 'Price', '3600', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5784,"Jordan 1 high
Size 404142434445
Price 3300 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-10-01 06:25:40+00:00,photos\@ethio_brand_collection_5784.jpg,"['Jordan', '1', 'high', 'Size', '404142434445', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5782," ehude huleeme kefete nane 

Puma beige SD
Size 40414243
Price 3700 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-29 10:05:06+00:00,photos\@ethio_brand_collection_5782.jpg,"['ehude', 'huleeme', 'kefete', 'nane', 'Puma', 'beige', 'SD', 'Size', '40414243', 'Price', '3700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5781,"Waerta loafer leather
Size 394041424344
Price 3900 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                     EthioBrand ",2024-09-28 09:04:30+00:00,photos\@ethio_brand_collection_5781.jpg,"['Waerta', 'loafer', 'leather', 'Size', '394041424344', 'Price', '3900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5780,"Nike Air Max Burbuja 
Size 40414243
Price 3400 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                     EthioBrand ",2024-09-28 06:11:32+00:00,photos\@ethio_brand_collection_5780.jpg,"['Nike', 'Air', 'Max', 'Burbuja', 'Size', '40414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5779,"Puma CA pro classic
Size 40414243
Price 3400 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-26 09:04:41+00:00,photos\@ethio_brand_collection_5779.jpg,"['Puma', 'CA', 'pro', 'classic', 'Size', '40414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5778,"Goupu lace comfort
Size 394041424344
Price 3500 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-26 06:20:06+00:00,photos\@ethio_brand_collection_5778.jpg,"['Goupu', 'lace', 'comfort', 'Size', '394041424344', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5777,"Chelsea 05 half boots leather
Size 3940414243
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-25 09:07:20+00:00,photos\@ethio_brand_collection_5777.jpg,"['Chelsea', '05', 'half', 'boots', 'leather', 'Size', '3940414243', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5776,"Nike FC classic 
Size 40414243
Price 3300 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-25 06:15:19+00:00,photos\@ethio_brand_collection_5776.jpg,"['Nike', 'FC', 'classic', 'Size', '40414243', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5775,"Goupu leather comfort
Size 394041424344
Price 3500 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-24 09:01:56+00:00,photos\@ethio_brand_collection_5775.jpg,"['Goupu', 'leather', 'comfort', 'Size', '394041424344', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5774,"Puma beige SD
Size 40414243
Price 3700 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-24 06:07:32+00:00,photos\@ethio_brand_collection_5774.jpg,"['Puma', 'beige', 'SD', 'Size', '40414243', 'Price', '3700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5773,"Reebok ztaur 
Size 36373839
Price 2900 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-23 09:01:34+00:00,photos\@ethio_brand_collection_5773.jpg,"['Reebok', 'ztaur', 'Size', '36373839', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5772,"zaaree kefete nane

Nike Air Max Burbuja 
Size 40414243
Price 3400 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                     EthioBrand ",2024-09-23 06:00:33+00:00,photos\@ethio_brand_collection_5772.jpg,"['zaaree', 'kefete', 'nane', 'Nike', 'Air', 'Max', 'Burbuja', 'Size', '40414243', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5771," ehude huleeme kefete nane 

Goupu comfort sneaker 
Size 394041424344
Price 3300 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                     EthioBrand ",2024-09-22 11:01:02+00:00,photos\@ethio_brand_collection_5771.jpg,"['ehude', 'huleeme', 'kefete', 'nane', 'Goupu', 'comfort', 'sneaker', 'Size', '394041424344', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5770," ehude huleeme kefete nane 

Skechers good year ultra go 
Size 4041424344
Price 3300 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-22 06:01:19+00:00,photos\@ethio_brand_collection_5770.jpg,"['ehude', 'huleeme', 'kefete', 'nane', 'Skechers', 'good', 'year', 'ultra', 'go', 'Size', '4041424344', 'Price', '3300', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5768,"Adidas fear of God 87
Size 4041424344
Price 3700 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-21 09:00:22+00:00,photos\@ethio_brand_collection_5768.jpg,"['Adidas', 'fear', 'of', 'God', '87', 'Size', '4041424344', 'Price', '3700', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5767,"Puma CA pro classic
Size 4041424344
Price 3400 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-21 06:01:39+00:00,photos\@ethio_brand_collection_5767.jpg,"['Puma', 'CA', 'pro', 'classic', 'Size', '4041424344', 'Price', '3400', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5766,"Black zen Oxford 
Size 40414243
Price 3900 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-20 09:02:03+00:00,photos\@ethio_brand_collection_5766.jpg,"['Black', 'zen', 'Oxford', 'Size', '40414243', 'Price', '3900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5765,"Reebok classic 
size 404243
Price 2900 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-20 06:32:30+00:00,photos\@ethio_brand_collection_5765.jpg,"['Reebok', 'classic', 'size', '404243', 'Price', '2900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5764,"Chelsea 05 half boots leather
Size 394041424344
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-19 09:10:03+00:00,photos\@ethio_brand_collection_5764.jpg,"['Chelsea', '05', 'half', 'boots', 'leather', 'Size', '394041424344', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5763,"Waerta loafer leather
Size 394041424344
Price 3900 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                     EthioBrand ",2024-09-18 09:00:16+00:00,photos\@ethio_brand_collection_5763.jpg,"['Waerta', 'loafer', 'leather', 'Size', '394041424344', 'Price', '3900', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5762,"Adidas ADI2000 
Size 40414243
Price 3500 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-18 06:01:45+00:00,photos\@ethio_brand_collection_5762.jpg,"['Adidas', 'ADI2000', 'Size', '40414243', 'Price', '3500', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5761,"Chelsea 04 half boots leather
Size 394041424344
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-17 07:13:22+00:00,photos\@ethio_brand_collection_5761.jpg,"['Chelsea', '04', 'half', 'boots', 'leather', 'Size', '394041424344', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5760,"Chelsea 05 half boots leather
Size 3940414243
Price 4000 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-16 09:01:41+00:00,photos\@ethio_brand_collection_5760.jpg,"['Chelsea', '05', 'half', 'boots', 'leather', 'Size', '3940414243', 'Price', '4000', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
EthioBrand,@ethio_brand_collection,5759,"Skechers GY ULTRA
Size 40414243
Price 3100 birr
aderaashaameekesiko komeerese jarebaa mazide pelaazaa yamajamariyaa darajaa enedawathu 101 yabiro quthere yaaganyunaale or call 0920238243
                                    EthioBrand ",2024-09-16 06:00:23+00:00,photos\@ethio_brand_collection_5759.jpg,"['Skechers', 'GY', 'ULTRA', 'Size', '40414243', 'Price', '3100', 'birr', 'aderaashaameekesiko', 'komeerese', 'jarebaa', 'mazide', 'pelaazaa', 'yamajamariyaa', 'darajaa', 'enedawathu', '101', 'yabiro', 'quthere', 'yaaganyunaale', 'or', 'call', '0920238243', 'EthioBrand']"
